stat_id,faculty_code,faculty_name,program_code,program_name,level,curriculum_type,student_count,param_year,param_semester,param_admityear,source_file
s004005,02,คณะศึกษาศาสตร์,03,การศึกษา,ปริญญาเอก,,31.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,18,คณะการสื่อสารมวลชน,02,การสื่อสารบูรณาการ,ปริญญาโท,,31.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,02,วิศวกรรมซอฟต์แวร์,ปริญญาโท,,31.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,11,คณะเทคนิคการแพทย์,02,วิทยาศาสตร์ชีวการแพทย์,ปริญญาเอก,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,14,คณะสัตวแพทยศาสตร์,03,วิทยาศาสตร์การสัตวแพทย์,ปริญญาโท,,30.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,09,วิศวกรรมคอมพิวเตอร์,ปริญญาโท,,30.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,06,ชีววิทยา,ปริญญาโท,,30.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมโยธา,ปริญญาเอก,,30.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,18,คณะการสื่อสารมวลชน,02,การสื่อสารบูรณาการ,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,08,สัตวศาสตร์,ปริญญาโท,,30.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,11,คณะเทคนิคการแพทย์,01,วิทยาศาสตร์ชีวการแพทย์,ปริญญาเอก,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,06,ชีววิทยา,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,08,สัตวศาสตร์,ปริญญาโท,,30.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,17,วิทยาศาสตร์การกีฬา,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,08,สัตวศาสตร์,ปริญญาโท,,30.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,07,วิศวกรรมพลังงาน,ปริญญาโท,,30.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,08,สัตวศาสตร์,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,01,คณะมนุษยศาสตร์,19,จิตวิทยาองค์การ ทรัพยากรมนุษย์และการทำงาน,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,09,คณะทันตแพทยศาสตร์,02,โอษฐวิทยา,ปริญญาเอก,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,25,จุลชีววิทยาประยุกต์,ปริญญาโท,,30.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,06,เศรษฐศาสตร์การเมือง,ปริญญาโท,,30.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,10,คณะเภสัชศาสตร์,07,การจัดการเภสัชกรรม,ปริญญาโท,,29.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,04,คณะสังคมศาสตร์,06,เศรษฐศาสตร์การเมือง,ปริญญาโท,,29.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,05,คณะวิทยาศาสตร์,25,จุลชีววิทยาประยุกต์,ปริญญาโท,,29.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,07,คณะแพทยศาสตร์,14,วิทยาศาสตร์การแพทย์,ปริญญาเอก,,29.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,02,คณะศึกษาศาสตร์,03,การศึกษา,ปริญญาเอก,,29.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,25,จุลชีววิทยาประยุกต์,ปริญญาโท,,29.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,02,วิศวกรรมซอฟต์แวร์,ปริญญาโท,,29.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,09,คณะทันตแพทยศาสตร์,02,โอษฐวิทยา,ปริญญาเอก,,29.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,05,คณะวิทยาศาสตร์,03,เคมี,ปริญญาเอก,,29.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,29,สุขภาพจิต,ปริญญาโท,,28.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,15,คณะบริหารธุรกิจ,08,นวัตกรรมธุรกิจสำหรับผู้บริหาร,ปริญญาโท,,28.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,14,คณะสัตวแพทยศาสตร์,03,วิทยาศาสตร์การสัตวแพทย์,ปริญญาโท,,28.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,03,เคมี,ปริญญาเอก,,28.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,ปริญญาเอก,,28.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,10,คณะเภสัชศาสตร์,07,การจัดการเภสัชกรรม,ปริญญาโท,,28.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,15,คณะบริหารธุรกิจ,05,บริหารธุรกิจสำหรับผู้บริหาร,ปริญญาโท,,28.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,27,สถาบันวิจัยวิทยาศาสตร์สุขภาพ,01,การวิจัยวิทยาศาสตร์สุขภาพ,ปริญญาเอก,,28.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,02,คณะศึกษาศาสตร์,24,การศึกษา,ปริญญาโท,,28.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,04,เคมี,ปริญญาโท,,28.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,ปริญญาเอก,,28.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,10,การจัดการอุตสาหกรรม,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,18,คณะการสื่อสารมวลชน,02,การสื่อสารบูรณาการ,ปริญญาโท,,27.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,04,คณะสังคมศาสตร์,06,เศรษฐศาสตร์การเมือง,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,15,คณะบริหารธุรกิจ,08,นวัตกรรมธุรกิจสำหรับผู้บริหาร,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,10,คณะเภสัชศาสตร์,07,การจัดการเภสัชกรรม,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,27,สถาบันวิจัยวิทยาศาสตร์สุขภาพ,01,การวิจัยวิทยาศาสตร์สุขภาพ,ปริญญาเอก,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,25,สถาบันนโยบายสาธารณะ,01,นโยบายสาธารณะ,ปริญญาเอก,,27.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมโยธา,ปริญญาเอก,,27.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,06,ชีววิทยา,ปริญญาโท,,27.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,ปริญญาเอก,,27.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,03,คณะวิจิตรศิลป์,02,ทัศนศิลป์,ปริญญาโท,,27.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,25,สถาบันนโยบายสาธารณะ,01,นโยบายสาธารณะ,ปริญญาเอก,,27.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,06,ชีววิทยา,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,03,คณะวิจิตรศิลป์,02,ทัศนศิลป์,ปริญญาโท,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,ปริญญาเอก,,27.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,25,สถาบันนโยบายสาธารณะ,01,นโยบายสาธารณะ,ปริญญาเอก,,27.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,01,คณะมนุษยศาสตร์,13,ภาษาไทย,ปริญญาโท,,26.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,ปริญญาเอก,,26.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมเครื่องกล,ปริญญาโท,,26.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,12,คณะพยาบาลศาสตร์,12,พยาบาลศาสตร์,ปริญญาโท,,26.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,10,คณะเภสัชศาสตร์,07,การจัดการเภสัชกรรม,ปริญญาโท,,26.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,03,ชีวเคมี,ปริญญาโท,,25.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,07,วิศวกรรมพลังงาน,ปริญญาโท,,25.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,07,คณะแพทยศาสตร์,03,ชีวเคมี,ปริญญาเอก,,25.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,09,โรคพืช,ปริญญาโท,,25.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,29,สุขภาพจิต,ปริญญาโท,,25.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,15,ส่งเสริมการเกษตรและพัฒนาชนบท,ปริญญาโท,,25.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,10,คณะเภสัชศาสตร์,08,วิทยาศาสตร์เครื่องสำอาง,ปริญญาโท,,25.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,08,ฟิสิกส์การแพทย์,ปริญญาโท,,25.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,01,คณิตศาสตร์,ปริญญาเอก,,25.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมโยธา,ปริญญาเอก,,25.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,09,เทคโนโลยีชีวภาพ,ปริญญาโท,,25.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมเครื่องกล,ปริญญาโท,,25.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,ปริญญาเอก,,25.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,07,วิศวกรรมพลังงาน,ปริญญาโท,,25.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,ปริญญาเอก,,24.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,01,คณะมนุษยศาสตร์,13,ภาษาไทย,ปริญญาโท,,24.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,01,คณะมนุษยศาสตร์,19,จิตวิทยาองค์การ ทรัพยากรมนุษย์และการทำงาน,ปริญญาโท,,24.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,09,เทคโนโลยีชีวภาพ,ปริญญาโท,,24.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,02,คณะศึกษาศาสตร์,24,การศึกษา,ปริญญาโท,,24.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,05,พืชสวน,ปริญญาโท,,24.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,17,วิทยาศาสตร์การกีฬา,ปริญญาโท,,24.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมเครื่องกล,ปริญญาโท,,24.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,02,คณะศึกษาศาสตร์,25,คณิตศาสตรศึกษา,ปริญญาโท,,24.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,02,คณะศึกษาศาสตร์,25,คณิตศาสตรศึกษา,ปริญญาโท,,24.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,01,สังคมศาสตร์,ปริญญาเอก,,24.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,09,เทคโนโลยีชีวภาพ,ปริญญาโท,,23.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,02,คณะศึกษาศาสตร์,25,คณิตศาสตรศึกษา,ปริญญาโท,,23.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,09,ฟิสิกส์,ปริญญาโท,,23.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,02,คณะศึกษาศาสตร์,05,การบริหารการศึกษา,ปริญญาเอก,,23.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,01,คณิตศาสตร์,ปริญญาเอก,,23.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,14,คณะสัตวแพทยศาสตร์,03,วิทยาศาสตร์การสัตวแพทย์,ปริญญาโท,,23.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,05,พืชสวน,ปริญญาโท,,23.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,03,ชีวเคมี,ปริญญาเอก,,23.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมเครื่องกล,ปริญญาโท,,23.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,ปริญญาเอก,,23.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,11,คณะเทคนิคการแพทย์,01,วิทยาศาสตร์ชีวการแพทย์,ปริญญาเอก,,23.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,12,คณะพยาบาลศาสตร์,24,การพยาบาลเวชปฏิบัติอาชีวอนามัย,ปริญญาโท,,23.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,14,คณะสัตวแพทยศาสตร์,03,วิทยาศาสตร์การสัตวแพทย์,ปริญญาโท,,23.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,04,คณะสังคมศาสตร์,01,สังคมศาสตร์,ปริญญาเอก,,22.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,01,คณะมนุษยศาสตร์,19,จิตวิทยาองค์การ ทรัพยากรมนุษย์และการทำงาน,ปริญญาโท,,22.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,01,คณะมนุษยศาสตร์,19,จิตวิทยาองค์การ ทรัพยากรมนุษย์และการทำงาน,ปริญญาโท,,22.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,08,คณะเกษตรศาสตร์,09,โรคพืช,ปริญญาโท,,22.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,02,คณะศึกษาศาสตร์,24,การศึกษา,ปริญญาโท,,22.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,01,กายวิภาคศาสตร์,ปริญญาเอก,,22.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,04,คณะสังคมศาสตร์,01,สังคมศาสตร์,ปริญญาเอก,,22.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,01,คณะมนุษยศาสตร์,13,ภาษาไทย,ปริญญาโท,,22.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,05,พืชสวน,ปริญญาโท,,22.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,01,คณิตศาสตร์,ปริญญาเอก,,22.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
